,CodigoEstacion,Fecha,Variable,Valor,Unidad
36398,27015280,2019-04-25,Velocidad del viento,6.0,m/s
36399,27015280,2019-04-26,Velocidad del viento,8.9,m/s
36400,27015280,2019-04-27,Velocidad del viento,7.2,m/s
36401,27015280,2019-04-28,Velocidad del viento,8.5,m/s
36402,27015280,2019-04-29,Velocidad del viento,8.7,m/s
36403,27015280,2019-04-30,Velocidad del viento,8.9,m/s
36404,27015280,2019-05-01,Velocidad del viento,8.4,m/s
36405,27015280,2019-05-02,Velocidad del viento,8.4,m/s
36406,27015280,2019-05-03,Velocidad del viento,6.9,m/s
36407,27015280,2019-05-04,Velocidad del viento,6.1,m/s
36408,27015280,2019-05-05,Velocidad del viento,8.0,m/s
36409,27015280,2019-05-06,Velocidad del viento,8.6,m/s
36410,27015280,2019-05-07,Velocidad del viento,7.4,m/s
36411,27015280,2019-05-08,Velocidad del viento,6.3,m/s
36412,27015280,2019-05-09,Velocidad del viento,5.2,m/s
36413,27015280,2019-05-10,Velocidad del viento,5.0,m/s
36414,27015280,2019-05-11,Velocidad del viento,6.8,m/s
36415,27015280,2019-05-12,Velocidad del viento,6.0,m/s
36416,27015280,2019-05-13,Velocidad del viento,5.5,m/s
36417,27015280,2019-05-14,Velocidad del viento,8.9,m/s
36418,27015280,2019-05-15,Velocidad del viento,7.6,m/s
36419,27015280,2019-05-16,Velocidad del viento,5.5,m/s
36420,27015280,2019-05-17,Velocidad del viento,5.2,m/s
36421,27015280,2019-05-18,Velocidad del viento,4.1,m/s
36422,27015280,2019-05-19,Velocidad del viento,4.3,m/s
36423,27015280,2019-05-20,Velocidad del viento,5.2,m/s
36424,27015280,2019-05-21,Velocidad del viento,6.6,m/s
36425,27015280,2019-05-22,Velocidad del viento,6.1,m/s
36426,27015280,2019-05-23,Velocidad del viento,3.7,m/s
36427,27015280,2019-05-24,Velocidad del viento,6.3,m/s
36428,27015280,2019-05-25,Velocidad del viento,5.1,m/s
36429,27015280,2019-05-26,Velocidad del viento,5.8,m/s
36430,27015280,2019-05-27,Velocidad del viento,6.9,m/s
36431,27015280,2019-05-28,Velocidad del viento,5.5,m/s
36432,27015280,2019-05-29,Velocidad del viento,5.2,m/s
36433,27015280,2019-05-30,Velocidad del viento,3.7,m/s
36434,27015280,2019-05-31,Velocidad del viento,4.9,m/s
36435,27015280,2019-06-01,Velocidad del viento,5.6,m/s
36436,27015280,2019-06-02,Velocidad del viento,4.9,m/s
36437,27015280,2019-06-03,Velocidad del viento,7.8,m/s
36438,27015280,2019-06-04,Velocidad del viento,8.0,m/s
36439,27015280,2019-06-05,Velocidad del viento,6.6,m/s
36440,27015280,2019-06-06,Velocidad del viento,5.9,m/s
36441,27015280,2019-06-07,Velocidad del viento,7.2,m/s
36442,27015280,2019-06-08,Velocidad del viento,5.9,m/s
36443,27015280,2019-06-09,Velocidad del viento,7.3,m/s
36444,27015280,2019-06-10,Velocidad del viento,7.1,m/s
36445,27015280,2019-06-11,Velocidad del viento,6.6,m/s
36446,27015280,2019-06-12,Velocidad del viento,6.1,m/s
36447,27015280,2019-06-13,Velocidad del viento,6.8,m/s
36448,27015280,2019-06-14,Velocidad del viento,5.8,m/s
36449,27015280,2019-06-15,Velocidad del viento,6.4,m/s
36450,27015280,2019-06-16,Velocidad del viento,8.4,m/s
36451,27015280,2019-06-17,Velocidad del viento,9.3,m/s
36452,27015280,2019-06-18,Velocidad del viento,8.4,m/s
36453,27015280,2019-06-19,Velocidad del viento,7.4,m/s
36454,27015280,2019-06-20,Velocidad del viento,8.4,m/s
36455,27015280,2019-06-21,Velocidad del viento,9.3,m/s
36456,27015280,2019-06-22,Velocidad del viento,9.2,m/s
36457,27015280,2019-06-23,Velocidad del viento,7.8,m/s
36458,27015280,2019-06-24,Velocidad del viento,5.8,m/s
36459,27015280,2019-06-25,Velocidad del viento,5.6,m/s
36460,27015280,2019-06-26,Velocidad del viento,8.7,m/s
36461,27015280,2019-06-27,Velocidad del viento,8.6,m/s
36462,27015280,2019-06-28,Velocidad del viento,9.1,m/s
36463,27015280,2019-06-29,Velocidad del viento,9.7,m/s
36464,27015280,2019-06-30,Velocidad del viento,6.1,m/s
36465,27015280,2019-07-01,Velocidad del viento,6.7,m/s
36466,27015280,2019-07-02,Velocidad del viento,6.1,m/s
36467,27015280,2019-07-03,Velocidad del viento,6.0,m/s
36468,27015280,2019-07-04,Velocidad del viento,5.0,m/s
36469,27015280,2019-07-05,Velocidad del viento,8.3,m/s
36470,27015280,2019-07-06,Velocidad del viento,9.9,m/s
36471,27015280,2019-07-07,Velocidad del viento,9.3,m/s
36472,27015280,2019-07-08,Velocidad del viento,7.1,m/s
36473,27015280,2019-07-09,Velocidad del viento,6.1,m/s
36474,27015280,2019-07-10,Velocidad del viento,7.3,m/s
36475,27015280,2019-07-11,Velocidad del viento,5.5,m/s
36476,27015280,2019-07-12,Velocidad del viento,6.1,m/s
36477,27015280,2019-07-13,Velocidad del viento,7.7,m/s
36478,27015280,2019-07-14,Velocidad del viento,7.4,m/s
36479,27015280,2019-07-15,Velocidad del viento,6.7,m/s
36480,27015280,2019-07-16,Velocidad del viento,6.0,m/s
36481,27015280,2019-07-17,Velocidad del viento,8.2,m/s
36482,27015280,2019-07-18,Velocidad del viento,9.3,m/s
36483,27015280,2019-07-19,Velocidad del viento,9.8,m/s
36484,27015280,2019-07-20,Velocidad del viento,9.6,m/s
36485,27015280,2019-07-21,Velocidad del viento,9.2,m/s
36486,27015280,2019-07-22,Velocidad del viento,5.8,m/s
36487,27015280,2019-07-23,Velocidad del viento,7.2,m/s
36488,27015280,2019-07-24,Velocidad del viento,6.7,m/s
36489,27015280,2019-07-25,Velocidad del viento,5.4,m/s
36490,27015280,2019-07-26,Velocidad del viento,8.7,m/s
36491,27015280,2019-07-27,Velocidad del viento,9.0,m/s
36492,27015280,2019-07-28,Velocidad del viento,7.4,m/s
36493,27015280,2019-07-29,Velocidad del viento,6.3,m/s
36494,27015280,2019-07-30,Velocidad del viento,8.0,m/s
36495,27015280,2019-07-31,Velocidad del viento,8.5,m/s
36496,27015280,2019-08-01,Velocidad del viento,6.1,m/s
36497,27015280,2019-08-02,Velocidad del viento,7.0,m/s
36498,27015280,2019-08-03,Velocidad del viento,7.4,m/s
36499,27015280,2019-08-04,Velocidad del viento,7.9,m/s
36500,27015280,2019-08-05,Velocidad del viento,10.2,m/s
36501,27015280,2019-08-06,Velocidad del viento,9.6,m/s
36502,27015280,2019-08-07,Velocidad del viento,7.7,m/s
36503,27015280,2019-08-08,Velocidad del viento,7.8,m/s
36504,27015280,2019-08-09,Velocidad del viento,7.4,m/s
36505,27015280,2019-08-10,Velocidad del viento,9.1,m/s
36506,27015280,2019-08-11,Velocidad del viento,9.4,m/s
36507,27015280,2019-08-12,Velocidad del viento,8.3,m/s
36508,27015280,2019-08-13,Velocidad del viento,7.9,m/s
36509,27015280,2019-08-14,Velocidad del viento,8.4,m/s
36510,27015280,2019-08-15,Velocidad del viento,7.1,m/s
36511,27015280,2019-08-16,Velocidad del viento,5.9,m/s
36512,27015280,2019-08-17,Velocidad del viento,3.6,m/s
36513,27015280,2019-08-18,Velocidad del viento,6.7,m/s
36514,27015280,2019-08-19,Velocidad del viento,8.3,m/s
36515,27015280,2019-08-20,Velocidad del viento,8.2,m/s
36516,27015280,2019-08-21,Velocidad del viento,7.9,m/s
36517,27015280,2019-08-22,Velocidad del viento,8.3,m/s
36518,27015280,2019-08-23,Velocidad del viento,9.3,m/s
36519,27015280,2019-08-24,Velocidad del viento,8.6,m/s
36520,27015280,2019-08-25,Velocidad del viento,8.0,m/s
36521,27015280,2019-08-26,Velocidad del viento,7.8,m/s
36522,27015280,2019-08-27,Velocidad del viento,9.0,m/s
36523,27015280,2019-08-28,Velocidad del viento,8.5,m/s
36524,27015280,2019-08-29,Velocidad del viento,9.0,m/s
36525,27015280,2019-08-30,Velocidad del viento,7.3,m/s
36526,27015280,2019-08-31,Velocidad del viento,6.7,m/s
36527,27015280,2019-09-01,Velocidad del viento,7.4,m/s
36528,27015280,2019-09-02,Velocidad del viento,7.3,m/s
36529,27015280,2019-09-03,Velocidad del viento,8.3,m/s
36530,27015280,2019-09-04,Velocidad del viento,7.6,m/s
36531,27015280,2019-09-05,Velocidad del viento,8.1,m/s
36532,27015280,2019-09-06,Velocidad del viento,9.8,m/s
36533,27015280,2019-09-07,Velocidad del viento,8.5,m/s
36534,27015280,2019-09-08,Velocidad del viento,8.9,m/s
36535,27015280,2019-09-09,Velocidad del viento,10.0,m/s
36536,27015280,2019-09-10,Velocidad del viento,8.3,m/s
36537,27015280,2019-09-11,Velocidad del viento,7.5,m/s
36538,27015280,2019-09-12,Velocidad del viento,6.4,m/s
36539,27015280,2019-09-13,Velocidad del viento,10.5,m/s
36540,27015280,2019-09-14,Velocidad del viento,8.5,m/s
36541,27015280,2019-09-18,Velocidad del viento,4.9,m/s
36542,27015280,2019-09-19,Velocidad del viento,5.4,m/s
36543,27015280,2019-09-20,Velocidad del viento,4.7,m/s
36544,27015280,2019-09-21,Velocidad del viento,6.7,m/s
36545,27015280,2019-09-22,Velocidad del viento,5.9,m/s
36546,27015280,2019-09-23,Velocidad del viento,5.8,m/s
36547,27015280,2019-09-24,Velocidad del viento,4.9,m/s
36548,27015280,2019-09-25,Velocidad del viento,6.9,m/s
36549,27015280,2019-09-26,Velocidad del viento,6.6,m/s
36550,27015280,2019-09-27,Velocidad del viento,7.7,m/s
36551,27015280,2019-09-28,Velocidad del viento,6.8,m/s
36552,27015280,2019-09-29,Velocidad del viento,7.2,m/s
36553,27015280,2019-09-30,Velocidad del viento,4.6,m/s
36554,27015280,2019-10-01,Velocidad del viento,5.3,m/s
36555,27015280,2019-10-02,Velocidad del viento,6.1,m/s
36556,27015280,2019-10-03,Velocidad del viento,7.2,m/s
36557,27015280,2019-10-04,Velocidad del viento,6.5,m/s
36558,27015280,2019-10-05,Velocidad del viento,4.7,m/s
36559,27015280,2019-10-06,Velocidad del viento,5.3,m/s
36560,27015280,2019-10-07,Velocidad del viento,6.0,m/s
36561,27015280,2019-10-08,Velocidad del viento,5.7,m/s
36562,27015280,2019-10-09,Velocidad del viento,5.5,m/s
36563,27015280,2019-10-10,Velocidad del viento,3.5,m/s
36564,27015280,2019-10-11,Velocidad del viento,5.2,m/s
36565,27015280,2019-10-12,Velocidad del viento,7.3,m/s
36566,27015280,2019-10-13,Velocidad del viento,7.9,m/s
36567,27015280,2019-10-14,Velocidad del viento,7.9,m/s
36568,27015280,2019-10-15,Velocidad del viento,6.4,m/s
36569,27015280,2019-10-16,Velocidad del viento,4.7,m/s
36570,27015280,2019-10-17,Velocidad del viento,4.5,m/s
36571,27015280,2019-10-18,Velocidad del viento,5.1,m/s
36572,27015280,2019-10-19,Velocidad del viento,4.8,m/s
36573,27015280,2019-10-20,Velocidad del viento,7.2,m/s
36574,27015280,2019-10-21,Velocidad del viento,5.8,m/s
36575,27015280,2019-10-22,Velocidad del viento,4.9,m/s
36576,27015280,2019-10-23,Velocidad del viento,4.3,m/s
36577,27015280,2019-10-24,Velocidad del viento,4.0,m/s
36578,27015280,2019-10-25,Velocidad del viento,5.8,m/s
36579,27015280,2019-10-26,Velocidad del viento,6.7,m/s
36580,27015280,2019-10-27,Velocidad del viento,6.1,m/s
36581,27015280,2019-10-28,Velocidad del viento,6.7,m/s
36582,27015280,2019-10-29,Velocidad del viento,7.2,m/s
36583,27015280,2019-10-30,Velocidad del viento,6.6,m/s
36584,27015280,2019-10-31,Velocidad del viento,5.4,m/s
36585,27015280,2019-11-01,Velocidad del viento,4.8,m/s
36586,27015280,2019-11-02,Velocidad del viento,5.3,m/s
36587,27015280,2019-11-03,Velocidad del viento,4.7,m/s
36588,27015280,2019-11-04,Velocidad del viento,5.2,m/s
36589,27015280,2019-11-05,Velocidad del viento,6.4,m/s
36590,27015280,2019-11-06,Velocidad del viento,6.2,m/s
36591,27015280,2019-11-07,Velocidad del viento,5.9,m/s
36592,27015280,2019-11-08,Velocidad del viento,9.1,m/s
36593,27015280,2019-11-09,Velocidad del viento,5.5,m/s
36594,27015280,2019-11-10,Velocidad del viento,5.4,m/s
36595,27015280,2019-11-11,Velocidad del viento,7.4,m/s
36596,27015280,2019-11-12,Velocidad del viento,5.1,m/s
36597,27015280,2019-11-13,Velocidad del viento,4.5,m/s
36598,27015280,2019-11-14,Velocidad del viento,3.8,m/s
36599,27015280,2019-11-15,Velocidad del viento,4.7,m/s
36600,27015280,2019-11-16,Velocidad del viento,4.2,m/s
36601,27015280,2019-11-17,Velocidad del viento,2.8,m/s
36602,27015280,2019-11-18,Velocidad del viento,3.2,m/s
36603,27015280,2019-11-19,Velocidad del viento,4.3,m/s
36604,27015280,2019-11-20,Velocidad del viento,4.8,m/s
36605,27015280,2019-11-21,Velocidad del viento,4.8,m/s
36606,27015280,2019-11-22,Velocidad del viento,5.4,m/s
36607,27015280,2019-11-23,Velocidad del viento,5.7,m/s
36608,27015280,2019-11-24,Velocidad del viento,4.9,m/s
36609,27015280,2019-11-25,Velocidad del viento,6.0,m/s
36610,27015280,2019-11-26,Velocidad del viento,8.4,m/s
36611,27015280,2019-11-27,Velocidad del viento,7.4,m/s
36612,27015280,2019-11-28,Velocidad del viento,6.4,m/s
36613,27015280,2019-11-29,Velocidad del viento,4.7,m/s
36614,27015280,2019-11-30,Velocidad del viento,4.5,m/s
36615,27015280,2019-12-01,Velocidad del viento,5.8,m/s
36616,27015280,2019-12-02,Velocidad del viento,8.0,m/s
36617,27015280,2019-12-03,Velocidad del viento,6.3,m/s
36618,27015280,2019-12-04,Velocidad del viento,6.0,m/s
36619,27015280,2019-12-06,Velocidad del viento,5.4,m/s
36620,27015280,2019-12-07,Velocidad del viento,4.9,m/s
36621,27015280,2019-12-08,Velocidad del viento,5.1,m/s
36622,27015280,2019-12-09,Velocidad del viento,5.2,m/s
36623,27015280,2019-12-10,Velocidad del viento,5.2,m/s
36624,27015280,2019-12-11,Velocidad del viento,6.0,m/s
36625,27015280,2019-12-12,Velocidad del viento,4.0,m/s
36626,27015280,2019-12-13,Velocidad del viento,2.8,m/s
36627,27015280,2019-12-14,Velocidad del viento,4.0,m/s
36628,27015280,2019-12-15,Velocidad del viento,5.2,m/s
36629,27015280,2019-12-16,Velocidad del viento,5.2,m/s
36630,27015280,2019-12-17,Velocidad del viento,4.7,m/s
36631,27015280,2019-12-18,Velocidad del viento,5.1,m/s
36632,27015280,2019-12-19,Velocidad del viento,5.8,m/s
36633,27015280,2019-12-20,Velocidad del viento,6.0,m/s
36634,27015280,2019-12-21,Velocidad del viento,6.8,m/s
36635,27015280,2019-12-22,Velocidad del viento,7.0,m/s
36636,27015280,2019-12-23,Velocidad del viento,7.2,m/s
36637,27015280,2019-12-24,Velocidad del viento,7.7,m/s
36638,27015280,2019-12-25,Velocidad del viento,6.1,m/s
36639,27015280,2019-12-26,Velocidad del viento,6.8,m/s
36640,27015280,2019-12-27,Velocidad del viento,7.1,m/s
36641,27015280,2019-12-28,Velocidad del viento,5.5,m/s
36642,27015280,2019-12-29,Velocidad del viento,5.4,m/s
36643,27015280,2019-12-30,Velocidad del viento,3.6,m/s
36644,27015280,2019-12-31,Velocidad del viento,2.9,m/s
36645,27015280,2020-01-01,Velocidad del viento,3.1,m/s
36646,27015280,2020-01-02,Velocidad del viento,3.9,m/s
36647,27015280,2020-01-03,Velocidad del viento,4.9,m/s
36648,27015280,2020-01-04,Velocidad del viento,4.5,m/s
36649,27015280,2020-01-05,Velocidad del viento,5.2,m/s
36650,27015280,2020-01-06,Velocidad del viento,5.1,m/s
36651,27015280,2020-01-07,Velocidad del viento,4.9,m/s
36652,27015280,2020-01-08,Velocidad del viento,6.8,m/s
36653,27015280,2020-01-09,Velocidad del viento,6.5,m/s
36654,27015280,2020-01-10,Velocidad del viento,8.7,m/s
36655,27015280,2020-01-11,Velocidad del viento,9.0,m/s
36656,27015280,2020-01-12,Velocidad del viento,8.3,m/s
36657,27015280,2020-01-13,Velocidad del viento,6.7,m/s
36658,27015280,2020-01-14,Velocidad del viento,7.6,m/s
36659,27015280,2020-01-15,Velocidad del viento,8.5,m/s
36660,27015280,2020-01-16,Velocidad del viento,8.6,m/s
36661,27015280,2020-01-17,Velocidad del viento,9.9,m/s
36662,27015280,2020-01-18,Velocidad del viento,10.9,m/s
36663,27015280,2020-01-19,Velocidad del viento,8.7,m/s
36664,27015280,2020-01-20,Velocidad del viento,8.6,m/s
36665,27015280,2020-01-21,Velocidad del viento,3.7,m/s
36666,27015280,2020-01-22,Velocidad del viento,7.1,m/s
36667,27015280,2020-01-23,Velocidad del viento,5.2,m/s
36668,27015280,2020-01-24,Velocidad del viento,4.6,m/s
36669,27015280,2020-01-25,Velocidad del viento,5.4,m/s
36670,27015280,2020-01-26,Velocidad del viento,4.4,m/s
36671,27015280,2020-01-27,Velocidad del viento,4.9,m/s
36672,27015280,2020-01-28,Velocidad del viento,4.0,m/s
36673,27015280,2020-01-29,Velocidad del viento,4.6,m/s
36674,27015280,2020-01-30,Velocidad del viento,5.5,m/s
36675,27015280,2020-01-31,Velocidad del viento,8.5,m/s
36676,27015280,2020-02-01,Velocidad del viento,8.9,m/s
36677,27015280,2020-02-02,Velocidad del viento,7.4,m/s
36678,27015280,2020-02-03,Velocidad del viento,6.4,m/s
36679,27015280,2020-02-04,Velocidad del viento,7.1,m/s
36680,27015280,2020-02-05,Velocidad del viento,6.7,m/s
36681,27015280,2020-02-06,Velocidad del viento,6.6,m/s
36682,27015280,2020-02-07,Velocidad del viento,6.8,m/s
36683,27015280,2020-02-08,Velocidad del viento,5.2,m/s
36684,27015280,2020-02-09,Velocidad del viento,5.6,m/s
36685,27015280,2020-02-10,Velocidad del viento,6.1,m/s
36686,27015280,2020-02-11,Velocidad del viento,6.5,m/s
36687,27015280,2020-02-12,Velocidad del viento,6.4,m/s
36688,27015280,2020-02-13,Velocidad del viento,5.4,m/s
36689,27015280,2020-02-14,Velocidad del viento,5.7,m/s
36690,27015280,2020-02-15,Velocidad del viento,5.6,m/s
36691,27015280,2020-02-16,Velocidad del viento,7.3,m/s
36692,27015280,2020-02-17,Velocidad del viento,8.0,m/s
36693,27015280,2020-02-18,Velocidad del viento,8.3,m/s
36694,27015280,2020-02-19,Velocidad del viento,6.9,m/s
36695,27015280,2020-02-20,Velocidad del viento,6.4,m/s
36696,27015280,2020-02-21,Velocidad del viento,4.2,m/s
36697,27015280,2020-02-22,Velocidad del viento,4.1,m/s
36698,27015280,2020-02-23,Velocidad del viento,4.0,m/s
36699,27015280,2020-02-24,Velocidad del viento,4.4,m/s
36700,27015280,2020-02-25,Velocidad del viento,4.2,m/s
36701,27015280,2020-02-26,Velocidad del viento,4.8,m/s
36702,27015280,2020-02-27,Velocidad del viento,6.9,m/s
36703,27015280,2020-02-28,Velocidad del viento,6.1,m/s
36704,27015280,2020-02-29,Velocidad del viento,4.8,m/s
36705,27015280,2020-03-01,Velocidad del viento,5.0,m/s
36706,27015280,2020-03-02,Velocidad del viento,5.3,m/s
36707,27015280,2020-03-03,Velocidad del viento,5.6,m/s
36708,27015280,2020-03-04,Velocidad del viento,5.3,m/s
36709,27015280,2020-03-05,Velocidad del viento,6.8,m/s
36710,27015280,2020-03-06,Velocidad del viento,6.4,m/s
36711,27015280,2020-03-07,Velocidad del viento,6.4,m/s
36712,27015280,2020-03-08,Velocidad del viento,7.7,m/s
36713,27015280,2020-03-09,Velocidad del viento,6.0,m/s
36714,27015280,2020-03-10,Velocidad del viento,4.3,m/s
36715,27015280,2020-03-11,Velocidad del viento,5.6,m/s
36716,27015280,2020-03-12,Velocidad del viento,4.8,m/s
36717,27015280,2020-03-13,Velocidad del viento,5.1,m/s
36718,27015280,2020-03-14,Velocidad del viento,6.1,m/s
36719,27015280,2020-03-15,Velocidad del viento,5.6,m/s
36720,27015280,2020-03-16,Velocidad del viento,6.0,m/s
36721,27015280,2020-03-17,Velocidad del viento,5.7,m/s
36722,27015280,2020-03-18,Velocidad del viento,4.0,m/s
36723,27015280,2020-03-19,Velocidad del viento,4.1,m/s
36724,27015280,2020-03-20,Velocidad del viento,5.0,m/s
36725,27015280,2020-03-21,Velocidad del viento,5.0,m/s
36726,27015280,2020-03-22,Velocidad del viento,4.5,m/s
36727,27015280,2020-03-23,Velocidad del viento,5.4,m/s
36728,27015280,2020-03-24,Velocidad del viento,4.6,m/s
36729,27015280,2020-03-25,Velocidad del viento,5.6,m/s
36730,27015280,2020-03-26,Velocidad del viento,5.7,m/s
36731,27015280,2020-03-27,Velocidad del viento,5.8,m/s
36732,27015280,2020-03-28,Velocidad del viento,5.4,m/s
36733,27015280,2020-03-29,Velocidad del viento,5.9,m/s
36734,27015280,2020-03-30,Velocidad del viento,6.8,m/s
36735,27015280,2020-03-31,Velocidad del viento,9.1,m/s
36736,27015280,2020-04-01,Velocidad del viento,6.4,m/s
36737,27015280,2020-04-02,Velocidad del viento,5.6,m/s
36738,27015280,2020-04-03,Velocidad del viento,5.6,m/s
36739,27015280,2020-04-04,Velocidad del viento,6.7,m/s
36740,27015280,2020-04-05,Velocidad del viento,5.5,m/s
36741,27015280,2020-04-06,Velocidad del viento,9.2,m/s
36742,27015280,2020-04-07,Velocidad del viento,7.4,m/s
36743,27015280,2020-04-08,Velocidad del viento,6.0,m/s
36744,27015280,2020-04-09,Velocidad del viento,5.7,m/s
36745,27015280,2020-04-10,Velocidad del viento,6.1,m/s
36746,27015280,2020-04-11,Velocidad del viento,4.8,m/s
36747,27015280,2020-04-12,Velocidad del viento,5.7,m/s
36748,27015280,2020-04-13,Velocidad del viento,4.7,m/s
36749,27015280,2020-04-14,Velocidad del viento,5.2,m/s
36750,27015280,2020-04-15,Velocidad del viento,4.5,m/s
36751,27015280,2020-04-16,Velocidad del viento,4.6,m/s
36752,27015280,2020-04-24,Velocidad del viento,6.1,m/s
36753,27015280,2020-04-25,Velocidad del viento,5.2,m/s
36754,27015280,2020-04-26,Velocidad del viento,6.2,m/s
36755,27015280,2020-04-27,Velocidad del viento,6.4,m/s
36756,27015280,2020-04-28,Velocidad del viento,6.1,m/s
36757,27015280,2020-04-29,Velocidad del viento,5.4,m/s
36758,27015280,2020-04-30,Velocidad del viento,4.7,m/s
36759,27015280,2020-05-01,Velocidad del viento,5.9,m/s
36760,27015280,2020-05-02,Velocidad del viento,6.2,m/s
36761,27015280,2020-05-03,Velocidad del viento,6.7,m/s
36762,27015280,2020-05-04,Velocidad del viento,6.4,m/s
36763,27015280,2020-05-05,Velocidad del viento,6.6,m/s
36764,27015280,2020-05-06,Velocidad del viento,6.7,m/s
36765,27015280,2020-05-07,Velocidad del viento,8.3,m/s
36766,27015280,2020-05-08,Velocidad del viento,7.0,m/s
36767,27015280,2020-05-09,Velocidad del viento,7.0,m/s
36768,27015280,2020-05-10,Velocidad del viento,6.6,m/s
36769,27015280,2020-05-11,Velocidad del viento,5.6,m/s
36770,27015280,2020-05-12,Velocidad del viento,5.5,m/s
36771,27015280,2020-05-13,Velocidad del viento,6.2,m/s
36772,27015280,2020-05-14,Velocidad del viento,5.1,m/s
36773,27015280,2020-05-15,Velocidad del viento,5.9,m/s
36774,27015280,2020-05-16,Velocidad del viento,7.4,m/s
36775,27015280,2020-05-17,Velocidad del viento,7.7,m/s
36776,27015280,2020-05-18,Velocidad del viento,6.6,m/s
36777,27015280,2020-05-19,Velocidad del viento,7.9,m/s
36778,27015280,2020-05-20,Velocidad del viento,7.5,m/s
36779,27015280,2020-05-21,Velocidad del viento,7.9,m/s
36780,27015280,2020-05-22,Velocidad del viento,7.6,m/s
36781,27015280,2020-05-23,Velocidad del viento,6.2,m/s
36782,27015280,2020-05-24,Velocidad del viento,9.8,m/s
36783,27015280,2020-05-25,Velocidad del viento,8.0,m/s
36784,27015280,2020-05-26,Velocidad del viento,8.4,m/s
36785,27015280,2020-05-27,Velocidad del viento,7.4,m/s
36786,27015280,2020-05-28,Velocidad del viento,4.8,m/s
36787,27015280,2020-05-29,Velocidad del viento,4.8,m/s
36788,27015280,2020-05-30,Velocidad del viento,5.3,m/s
36789,27015280,2020-05-31,Velocidad del viento,6.8,m/s
36790,27015280,2020-06-01,Velocidad del viento,5.6,m/s
36791,27015280,2020-06-02,Velocidad del viento,5.6,m/s
36792,27015280,2020-06-03,Velocidad del viento,4.6,m/s
36793,27015280,2020-06-04,Velocidad del viento,7.2,m/s
36794,27015280,2020-06-05,Velocidad del viento,7.5,m/s
36795,27015280,2020-06-06,Velocidad del viento,7.8,m/s
36796,27015280,2020-06-07,Velocidad del viento,6.8,m/s
36797,27015280,2020-06-08,Velocidad del viento,7.0,m/s
36798,27015280,2020-06-09,Velocidad del viento,5.9,m/s
36799,27015280,2020-06-10,Velocidad del viento,5.1,m/s
36800,27015280,2020-06-11,Velocidad del viento,4.0,m/s
36801,27015280,2020-06-12,Velocidad del viento,6.4,m/s
36802,27015280,2020-06-13,Velocidad del viento,5.4,m/s
36803,27015280,2020-06-14,Velocidad del viento,6.3,m/s
36804,27015280,2020-06-15,Velocidad del viento,6.3,m/s
36805,27015280,2020-06-16,Velocidad del viento,6.0,m/s
36806,27015280,2020-06-17,Velocidad del viento,4.8,m/s
36807,27015280,2020-06-18,Velocidad del viento,6.1,m/s
36808,27015280,2020-06-19,Velocidad del viento,6.5,m/s
36809,27015280,2020-06-20,Velocidad del viento,9.9,m/s
36810,27015280,2020-06-21,Velocidad del viento,8.6,m/s
36811,27015280,2020-06-22,Velocidad del viento,7.8,m/s
36812,27015280,2020-06-23,Velocidad del viento,8.2,m/s
36813,27015280,2020-06-24,Velocidad del viento,5.4,m/s
36814,27015280,2020-06-25,Velocidad del viento,5.9,m/s
36815,27015280,2020-06-26,Velocidad del viento,7.0,m/s
36816,27015280,2020-06-27,Velocidad del viento,5.2,m/s
36817,27015280,2020-06-28,Velocidad del viento,5.3,m/s
36818,27015280,2020-06-29,Velocidad del viento,6.6,m/s
36819,27015280,2020-06-30,Velocidad del viento,6.2,m/s
36820,27015280,2020-07-01,Velocidad del viento,6.1,m/s
36821,27015280,2020-07-02,Velocidad del viento,8.4,m/s
36822,27015280,2020-07-03,Velocidad del viento,5.1,m/s
36823,27015280,2020-07-04,Velocidad del viento,6.1,m/s
36824,27015280,2020-07-05,Velocidad del viento,5.8,m/s
36825,27015280,2020-07-06,Velocidad del viento,5.7,m/s
36826,27015280,2020-07-07,Velocidad del viento,5.7,m/s
36827,27015280,2020-07-08,Velocidad del viento,4.5,m/s
36828,27015280,2020-07-09,Velocidad del viento,6.9,m/s
36829,27015280,2020-07-10,Velocidad del viento,6.4,m/s
36830,27015280,2020-07-11,Velocidad del viento,7.5,m/s
36831,27015280,2020-07-12,Velocidad del viento,4.0,m/s
36832,27015280,2020-07-13,Velocidad del viento,7.0,m/s
36833,27015280,2020-07-14,Velocidad del viento,8.0,m/s
36834,27015280,2020-07-15,Velocidad del viento,6.8,m/s
36835,27015280,2020-07-16,Velocidad del viento,5.8,m/s
36836,27015280,2020-07-17,Velocidad del viento,7.6,m/s
36837,27015280,2020-07-18,Velocidad del viento,7.4,m/s
36838,27015280,2020-07-19,Velocidad del viento,7.1,m/s
36839,27015280,2020-07-20,Velocidad del viento,7.7,m/s
36840,27015280,2020-07-21,Velocidad del viento,6.5,m/s
36841,27015280,2020-07-22,Velocidad del viento,5.3,m/s
36842,27015280,2020-07-23,Velocidad del viento,4.3,m/s
36843,27015280,2020-07-24,Velocidad del viento,5.4,m/s
36844,27015280,2020-07-25,Velocidad del viento,5.2,m/s
36845,27015280,2020-07-26,Velocidad del viento,6.8,m/s
36846,27015280,2020-07-27,Velocidad del viento,6.2,m/s
36847,27015280,2020-07-28,Velocidad del viento,6.9,m/s
